id,zipcode,lat,long,School_Name,School_Zipcode,District,School_Type,Distance to School(miles)
540100056,98004,47.639,-122.219,Clyde Hill Elementary School,98004,BELLEVUE,School-Elementary,0.62991606
1109000175,98118,47.5372,-122.269,Brighton School,98118,SEATTLE,School-Elementary,0.48416884
8645500900,98058,47.464,-122.18,Tiffany Park Elementary School,98058,RENTON,School-Elementary,0.10672663
722069057,98058,47.4129,-122.08,Cedar River Elementary School,98038,TAHOMA,School-Elementary,1.66976682
2660500365,98118,47.5553,-122.288,Interagency Academy,98118,SEATTLE,School-Alternative,0.20285098
2516000475,98107,47.6585,-122.363,Pacific Crest School,98107,SEATTLE,School-Elementary,0.12885285
522039103,98070,47.4222,-122.443,Chautauqua Elementary School,98070,VASHON ISLAND,School-Elementary,0.57104815
7689600650,98178,47.4886,-122.245,Secondary Learning Center,98178,RENTON,School-Alternative,0.4544619
9285800801,98126,47.5686,-122.378,St. Christopher Academy,98116,SEATTLE,School-High,0.39179771
3750607974,98001,47.2702,-122.29,Rainier View Elementary School-Federal Way,98003,FEDERAL WAY,School-Elementary,0.21755423
1622049154,98198,47.3987,-122.3,Midway Elementary School,98198,HIGHLINE,School-Elementary,0.18014763
9530100555,98107,47.6674,-122.358,Northwest Montessori - Woodland Park,98103,SEATTLE,School-Elementary,0.27058552
4178500300,98042,47.3588,-122.088,Jenkins Creek Elementary School,98042,KENT,School-Elementary,0.32202003
8856960720,98038,47.3864,-122.03,Lake Wilderness Elementary School,98038,TAHOMA,School-Elementary,0.81680568
9117000230,98055,47.4361,-122.189,Benson Hill Elementary School,98058,RENTON,School-Elementary,0.11961332
8122100835,98126,47.5387,-122.371,Our Lady of Guadalupe Catholic School,98126,SEATTLE,School-Elementary,0.21673592
2788500090,98168,47.505,-122.316,Southern Heights Elementary School,98168,HIGHLINE,School-Elementary,0.20705681
324059161,98007,47.6006,-122.153,Jubilee REACH,98007,BELLEVUE,School-Alternative,0.08794317
4217400540,98105,47.66,-122.282,Laurelhurst Elementary School,98105,SEATTLE,School-Elementary,0.24564203
3876312290,98072,47.7358,-122.175,Woodmoor Elementary School,98011,NORTHSHORE,School-Elementary,0.42680264
8556800090,98022,47.2123,-122.005,Byron Kibler Elementary School,98022,ENUMCLAW,School-Elementary,0.41318809
2113701095,98106,47.5293,-122.351,Highland Park Elementary School,98106,SEATTLE,School-Elementary,0.30246288
3750603940,98001,47.2633,-122.281,Rainier View Elementary School-Federal Way,98003,FEDERAL WAY,School-Elementary,0.82869797
1245003160,98033,47.6845,-122.201,Peter Kirk Elementary School,98033,LAKE WASHINGTON,School-Elementary,0.25789868
2600010360,98006,47.557,-122.163,Forest Ridge School of the Sacred Heart,98006,BELLEVUE,School-Junior High/Middle,0.362967
7893200900,98198,47.4162,-122.329,North Hill Elementary School,98148,HIGHLINE,School-Elementary,0.59930558
269000615,98199,47.6426,-122.388,Catharine Blaine K-8 School,98199,SEATTLE,School-Elementary,0.57764227
2174503441,98040,47.5866,-122.25,West Mercer Elementary School,98040,MERCER ISLAND,School-Elementary,1.35681934
4025300371,98155,47.7485,-122.3,Kellogg Middle School,98155,SHORELINE,School-Junior High/Middle,0.23742412
3101500090,98144,47.573,-122.312,Captain George W. Kimball Elementary School,98144,SEATTLE,School-Elementary,0.42541649
3447000090,98006,47.5716,-122.128,Eastgate Elementary School,98006,BELLEVUE,School-Elementary,0.47091021
917000300,98103,47.6872,-122.344,Daniel Bagley Elementary School,98103,SEATTLE,School-Elementary,0.09726585
9510400100,98058,47.4444,-122.182,Benson Hill Elementary School,98058,RENTON,School-Elementary,0.70505564
4058801225,98178,47.5053,-122.242,Lakeridge Elementary School-Renton,98178,RENTON,School-Elementary,0.3899826
3578600201,98028,47.745,-122.224,Inglemoor High School,98028,NORTHSHORE,School-High,0.30572385
5282200015,98115,47.6845,-122.313,Fairview Christian School,98115,SEATTLE,School-Elementary,0.26791659
5282200015,98115,47.6845,-122.313,Fairview Christian School,98115,SEATTLE,School-Elementary,0.26791659
4219400555,98105,47.6574,-122.278,Laurelhurst Elementary School,98105,SEATTLE,School-Elementary,0.33079713
104550540,98023,47.3085,-122.358,Silver Lake Elementary School,98023,FEDERAL WAY,School-Elementary,0.29465232
7504010750,98074,47.6408,-122.058,Elizabeth Blackwell Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.44451029
9325200110,98148,47.4349,-122.328,Big Picture Schools,98148,HIGHLINE,School-Alternative,0.14280515
4036800580,98008,47.6005,-122.129,Phantom Lake Elementary School,98008,BELLEVUE,School-Elementary,0.16641802
1683900040,98106,47.5456,-122.356,South Seattle College,98106,SEATTLE,School-College or University,0.3048816
3448001285,98125,47.7148,-122.301,Jane Addams Middle School,98125,SEATTLE,School-Junior High/Middle,0.51306508
8024202350,98115,47.6992,-122.309,Sacajawea Elementary School,98115,SEATTLE,School-Elementary,0.08280073
6392002020,98115,47.6837,-122.284,Decatur Elementary School,98115,SEATTLE,School-Elementary,0.14025778
6398000191,98070,47.4022,-122.464,Vashon Island High School,98070,VASHON ISLAND,School-High,1.48171014
3904100065,98118,47.5341,-122.279,Wing Luke Elementary School,98118,SEATTLE,School-Elementary,0.36004266
5535600150,98019,47.7354,-121.974,Cherry Valley Elementary School,98019,RIVERVIEW,School-Elementary,0.89656412
8024200820,98115,47.6978,-122.316,Olympic View Elementary School-Seattle,98115,SEATTLE,School-Elementary,0.24644934
9301300215,98109,47.637,-122.341,Queen Anne Elementary School,98109,SEATTLE,School-Alternative,0.37726103
1122069006,98038,47.4133,-122.006,Tahoma Elementary School,98038,TAHOMA,School-Elementary,0.57969942
5379801972,98188,47.456,-122.292,McMicken Heights Elementary School,98188,HIGHLINE,School-Elementary,0.36844935
4077800088,98125,47.7058,-122.278,John Rogers Elementary School,98125,SEATTLE,School-Elementary,0.31980126
1823069059,98059,47.4756,-122.09,Maywood Middle School,98059,ISSAQUAH,School-Junior High/Middle,1.19949992
7979900215,98155,47.746,-122.294,Briarcrest Elementary School,98155,SHORELINE,School-Elementary,0.31172544
5101404444,98115,47.6969,-122.31,Sacajawea Elementary School,98115,SEATTLE,School-Elementary,0.15318223
892000025,98146,47.506,-122.335,Cascade Middle School-Highline,98146,HIGHLINE,School-Junior High/Middle,0.59256578
6303400395,98146,47.5077,-122.357,Mount View Elementary School,98146,HIGHLINE,School-Elementary,0.31394415
2320069189,98022,47.2077,-122.016,Byron Kibler Elementary School,98022,ENUMCLAW,School-Elementary,0.93350653
2568200610,98052,47.707,-122.102,Albert Einstein Elementary School,98052,LAKE WASHINGTON,School-Elementary,0.37414791
6073230230,98006,47.542,-122.184,Risdon Middle School,98056,RENTON,School-Junior High/Middle,0.12404479
1024049006,98144,47.5834,-122.29,Franklin High School,98144,SEATTLE,School-High,0.54490992
823069044,98027,47.4992,-122.06,Issaquah High School,98027,ISSAQUAH,School-High,2.16449041
2926049086,98133,47.7121,-122.332,Northgate Elementary School,98125,SEATTLE,School-Elementary,0.22542248
5127001320,98059,47.473,-122.149,Maplewood Heights Elementary School,98059,RENTON,School-Elementary,0.65451574
5127001320,98059,47.473,-122.149,Maplewood Heights Elementary School,98059,RENTON,School-Elementary,0.65451574
1994200375,98103,47.6871,-122.334,Bishop Blanchet High School,98103,SEATTLE,School-High,0.19277545
7100000035,98146,47.508,-122.378,Arbor Heights Elementary School,98146,SEATTLE,School-Elementary,0.11884797
6329000705,98146,47.5017,-122.377,Shorewood Elementary School,98146,HIGHLINE,School-Elementary,0.46887096
7524950870,98027,47.5614,-122.082,Sunset Elementary School,98008,ISSAQUAH,School-Elementary,1.04821733
9564800145,98055,47.49,-122.22,Renton Christian Schools,98058,RENTON,School-K-12,0.35374781
2077700042,98005,47.6009,-122.158,Jubilee REACH,98007,BELLEVUE,School-Alternative,0.30128429
3835500195,98004,47.6208,-122.219,Sacred Heart School,98004,BELLEVUE,School-Elementary,0.39088486
259000100,98177,47.7588,-122.36,St. Luke School,98133,SHORELINE,School-Elementary,0.32789565
1796360870,98042,47.3683,-122.087,Cedar Valley Elementary School,98042,KENT,School-Elementary,0.25201078
923049440,98168,47.5003,-122.306,Southern Heights Elementary School,98168,HIGHLINE,School-Elementary,0.47179017
9144100298,98177,47.7013,-122.373,Whitman Middle School,98117,SEATTLE,School-Junior High/Middle,0.37968415
3223049158,98148,47.4402,-122.333,Big Picture Schools,98148,HIGHLINE,School-Alternative,0.32195481
5456000025,98040,47.5736,-122.212,Mercer Island High School,98040,MERCER ISLAND,School-High,0.2798163
3558000120,98038,47.3795,-122.022,Rock Creek Elementary School,98038,TAHOMA,School-Elementary,0.52485169
6133100120,98117,47.6999,-122.391,North Beach Elementary School,98117,SEATTLE,School-Elementary,0.39134743
5608000590,98027,47.5525,-122.098,Open Window School,98006,ISSAQUAH,School-Elementary,0.85030835
8651480090,98074,47.6411,-122.065,Elizabeth Blackwell Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.18878632
2768301490,98107,47.6655,-122.371,St. Alphonsus School,98107,SEATTLE,School-Elementary,0.4617661
3325069060,98074,47.6052,-122.044,Skyline High School,98075,ISSAQUAH,School-High,0.68653116
8802400411,98031,47.4043,-122.202,Panther Lake Elementary School-Kent,98031,KENT,School-Elementary,0.38763192
2953000090,98031,47.4143,-122.206,Panther Lake Elementary School-Kent,98031,KENT,School-Elementary,0.3281043
7657600025,98178,47.4947,-122.238,Dimmit Middle School,98178,RENTON,School-Junior High/Middle,0.30587664
8118600025,98146,47.5093,-122.387,Arbor Heights Elementary School,98146,SEATTLE,School-Elementary,0.44055316
326069118,98077,47.7657,-122.028,Timbercrest Jr High,98077,NORTHSHORE,School-Junior High/Middle,1.07218355
2902200838,98102,47.6405,-122.324,TOPS K-8 School (The Option Program at Seward),98102,SEATTLE,School-Alternative,0.12339479
798000062,98168,47.4997,-122.326,Southern Heights Elementary School,98168,HIGHLINE,School-Elementary,0.50287549
3298700941,98106,47.519,-122.352,Holy Family Bilingual Catholic School,98106,SEATTLE,School-Elementary,0.37549193
114100155,98028,47.7689,-122.241,Kenmore Elementary School,98028,NORTHSHORE,School-Elementary,0.23484144
5151600360,98003,47.3365,-122.319,Sacajawea Middle School,98003,FEDERAL WAY,School-Junior High/Middle,0.15272393
523049106,98168,47.5095,-122.313,Beverly Park Elementary School,98168,HIGHLINE,School-Elementary,0.20702203
3751600025,98001,47.3003,-122.27,Evergreen Heights Elementary School,98001,AUBURN,School-Elementary,1.34759623
6918730230,98034,47.7319,-122.204,Helen Keller Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.62292609
3226079059,98014,47.6991,-121.947,Stillwater Elementary School,98014,RIVERVIEW,School-Elementary,1.74248594
9521100880,98103,47.662,-122.349,KapKa Cooperative School,98103,SEATTLE,School-Elementary,0.19480765
425049146,98115,47.6772,-122.296,Assumption St. Bridget School,98115,SEATTLE,School-Elementary,0.21573961
3630010040,98029,47.5479,-121.998,Grand Ridge Elementary School,98029,ISSAQUAH,School-Elementary,0.32386997
6620400025,98168,47.5131,-122.334,White Center Heights Elementary School,98146,HIGHLINE,School-Elementary,0.47266704
8886000021,98070,47.4137,-122.439,Vashon Island High School,98070,VASHON ISLAND,School-High,1.05950811
766800090,98022,47.2016,-122.006,Green River College - Enumclaw Campus,98022,ENUMCLAW,School-College or University,0.67790889
4022900571,98155,47.7754,-122.291,Cascade K-8 School,98155,SHORELINE,School-Elementary,0.40216987
2206700165,98006,47.5659,-122.141,Eastgate Elementary School,98006,BELLEVUE,School-Elementary,0.32836262
4151800530,98033,47.666,-122.201,Lakeview Elementary School,98033,LAKE WASHINGTON,School-Elementary,0.09409666
8122600195,98126,47.5357,-122.368,David T. Denny International Middle School,98126,SEATTLE,School-Junior High/Middle,0.31318504
5379805160,98188,47.448,-122.28,McMicken Heights Elementary School,98188,HIGHLINE,School-Elementary,0.43841722
323089095,98045,47.4996,-121.778,Two Rivers School,98045,SNOQUALMIE VALLEY,School-Alternative,0.30441078
9000025,98115,47.68,-122.304,Northwest Montessori - Wedgwood,98115,SEATTLE,School-Elementary,0.22995136
8835200330,98034,47.723,-122.162,John Muir Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.27412567
1239400064,98033,47.6747,-122.191,Lake Washington High School,98033,LAKE WASHINGTON,School-High,0.47992125
2719100115,98136,47.5433,-122.384,Gatewood Elementary School,98136,SEATTLE,School-Elementary,0.2969932
5589300361,98155,47.7527,-122.306,Kellogg Middle School,98155,SHORELINE,School-Junior High/Middle,0.5005381
2523069146,98027,47.4511,-121.976,Tahoma Elementary School,98038,TAHOMA,School-Elementary,3.51226607
3630020090,98029,47.5464,-121.999,Grand Ridge Elementary School,98029,ISSAQUAH,School-Elementary,0.26973963
1775700011,98077,47.7432,-122.076,Cottage Lake Elementary School,98077,NORTHSHORE,School-Elementary,0.19245251
9264921110,98023,47.3124,-122.345,Silver Lake Elementary School,98023,FEDERAL WAY,School-Elementary,0.3714984
6837820330,98023,47.3093,-122.345,Silver Lake Elementary School,98023,FEDERAL WAY,School-Elementary,0.34369903
6822100750,98199,47.6474,-122.402,Our Lady of Fatima Parish School,98199,SEATTLE,School-Elementary,0.14540432
6769200040,98115,47.6883,-122.3,University Prep Academy,98115,SEATTLE,School-High,0.09265378
1668500090,98053,47.6495,-122.042,Tesla STEM High School,98053,LAKE WASHINGTON,School-Alternative,0.20540544
5104530220,98038,47.3515,-121.999,Glacier Park Elementary School,98038,TAHOMA,School-Elementary,1.24512134
726059048,98011,47.7599,-122.214,Bothell High School,98011,NORTHSHORE,School-High,0.2253009
8835401250,98118,47.5462,-122.265,Graham Hill Elementary School,98118,SEATTLE,School-Elementary,0.16807008
6821100090,98199,47.6567,-122.399,Lawton Elementary School,98199,SEATTLE,School-Elementary,0.40897547
5072400100,98166,47.4434,-122.343,Big Picture Schools,98148,HIGHLINE,School-Alternative,0.82873211
2781200090,98038,47.3533,-122.027,Glacier Park Elementary School,98038,TAHOMA,School-Elementary,0.13416846
4006000580,98118,47.5294,-122.285,Wing Luke Elementary School,98118,SEATTLE,School-Elementary,0.09246593
3825310530,98052,47.7047,-122.128,Norman Rockwell Elementary School,98052,LAKE WASHINGTON,School-Elementary,0.40017549
3797000745,98103,47.6857,-122.348,Daniel Bagley Elementary School,98103,SEATTLE,School-Elementary,0.26142233
7550801207,98107,47.6727,-122.396,Adams Elementary School,98107,SEATTLE,School-Elementary,0.1888943
2468800040,98022,47.184,-121.959,Green River College - Enumclaw Campus,98022,ENUMCLAW,School-College or University,2.09673336
8092700230,98042,47.3659,-122.113,Kentwood High School,98042,KENT,School-High,0.41004042
4435000490,98188,47.4538,-122.288,McMicken Heights Elementary School,98188,HIGHLINE,School-Elementary,0.13519687
3686900025,98032,47.3769,-122.234,Green River College - Kent Campus,98032,KENT,School-College or University,0.52606109
2450500110,98004,47.584,-122.195,Enatai Elementary School,98004,BELLEVUE,School-Elementary,0.41604398
1257200315,98115,47.6725,-122.327,Green Lake Elementary School,98103,SEATTLE,School-Elementary,0.28013259
3876312370,98072,47.735,-122.174,Woodmoor Elementary School,98011,NORTHSHORE,School-Elementary,0.48847033
2821079081,98022,47.2725,-121.929,Thunder Mountain Middle School,98022,ENUMCLAW,School-Junior High/Middle,4.37424716
521079025,98010,47.3401,-121.946,Summit Trail Middle School,98051,TAHOMA,School-Junior High/Middle,3.39736517
624069098,98075,47.596,-122.08,Creekside Elementary School,98075,ISSAQUAH,School-Elementary,0.76249582
2946003580,98198,47.4167,-122.322,North Hill Elementary School,98148,HIGHLINE,School-Elementary,0.6065329
7227500450,98056,47.4979,-122.183,Highlands Elementary School,98056,RENTON,School-Elementary,0.16843201
2322069100,98038,47.3836,-122.006,Summit Trail Middle School,98051,TAHOMA,School-Junior High/Middle,0.79065325
2144800615,98178,47.4837,-122.236,Secondary Learning Center,98178,RENTON,School-Alternative,0.12529777
1432900150,98058,47.4567,-122.171,Lindbergh High School,98058,RENTON,School-High,0.26118845
7942601810,98122,47.606,-122.307,James A. Garfield High School,98122,SEATTLE,School-High,0.24853832
7302900090,98059,47.4725,-122.136,Maplewood Heights Elementary School,98059,RENTON,School-Elementary,0.85764619
2310050110,98038,47.3522,-122.042,Tahoma High School,98038,TAHOMA,School-High,0.72294238
6743700090,98033,47.6954,-122.174,Mark Twain Elementary School-Lake Washington,98033,LAKE WASHINGTON,School-Elementary,0.62815764
3935900093,98125,47.7108,-122.279,John Rogers Elementary School,98125,SEATTLE,School-Elementary,0.3661258
123039279,98106,47.515,-122.359,Holy Family Bilingual Catholic School,98106,SEATTLE,School-Elementary,0.13798094
4307350730,98056,47.4811,-122.179,Renton Technical College,98056,RENTON,School-College or University,0.88948074
1954700610,98112,47.6187,-122.284,Epiphany School,98122,SEATTLE,School-Elementary,0.13584943
8155500110,98008,47.6225,-122.107,Bennett Elementary School,98008,BELLEVUE,School-Elementary,0.28057456
7129303045,98118,47.5193,-122.257,Emerson Elementary School,98118,SEATTLE,School-Elementary,0.31806453
